"UniqueID","Probability1"
6533,0.102905274927446
6534,0.160261634779302
6535,0.198714983530318
6536,0.222750327838548
6537,0.114134358213346
6538,0.227318232660388
6539,0.316424912059756
6540,0.672469759517509
6541,0.192267381408455
6542,0.101650488316858
6543,0.0968657492435597
6544,0.356824860308432
6545,0.108722779321758
6546,0.122079301909984
6547,0.104173754631483
6548,0.299917040481276
6549,0.257183437785152
6550,0.217278308428631
6551,0.115290902104916
6552,0.326359689830846
6553,0.16743791469284
6554,0.134289228442064
6555,0.21152393369858
6556,0.119539158103946
6557,0.0934342752817456
6558,0.137769023698376
6559,0.114942872823996
6560,0.126920032847278
6561,0.111851572149841
6562,0.107405549268224
6563,0.0918072070963284
6564,0.138991102493099
6565,0.124169520827943
6566,0.131923866632866
6567,0.207001299874418
6568,0.161645829173326
6569,0.110165764112062
6570,0.117044821429574
6571,0.177679761217646
6572,0.176683569522885
6573,0.121713599654949
6574,0.251996559833276
6575,0.139537160228435
6576,0.193864193496025
6577,0.0937240763001575
6578,0.0985727378120209
6579,0.136555985850995
6580,0.106643664292849
6581,0.122813544761668
6582,0.142851338534614
6583,0.110054172173242
6584,0.27816004332774
6585,0.141186123706139
6586,0.165698825872815
6587,0.221766016446492
6588,0.105994412040745
6589,0.0975654077909049
6590,0.24350720223431
6591,0.217665925757655
6592,0.0967661644469213
6593,0.0945008222473196
6594,0.136555985850995
6595,0.111399831129791
6596,0.112078042554192
6597,0.108943691807247
6598,0.0996914899470146
6599,0.0933378536878888
6600,0.127425685214831
6601,0.215155331934967
6602,0.106102378274709
6603,0.103855345232427
6604,0.128060168905889
6605,0.230130883888274
6606,0.109831285447265
6607,0.113559885016501
6608,0.171282858237464
6609,0.147371993881802
6610,0.0988767382877171
6611,0.163195123499582
6612,0.220002104043632
6613,0.110501134947493
6614,0.153040809449788
6615,0.110165764112062
6616,0.620752601408319
6617,0.36312196931329
6618,0.135351952006741
6619,0.348764001245977
6620,0.126541919780678
6621,0.106643664292849
6622,0.233986925744652
6623,0.120743004978676
6624,0.154820638295607
6625,0.200169666158941
6626,0.0962696105647294
6627,0.117398370884072
6628,0.109831285447265
6629,0.176683569522885
6630,0.115407115363786
6631,0.196907829248995
6632,0.22552295590498
6633,0.132708369075735
6634,0.103010457119655
6635,0.501328070653667
6636,0.228922482770945
6637,0.263985642691756
6638,0.250496854143872
6639,0.177015145130931
6640,0.204026135615082
6641,0.234804417704131
6642,0.217859921496064
6643,0.246456271575833
6644,0.242250664464428
6645,0.320379396522698
6646,0.114827066367246
6647,0.204581546912411
6648,0.273836273701166
6649,0.314703093413995
6650,0.129465522953673
6651,0.0930491242817401
6652,0.131403052555453
6653,0.169672351207225
6654,0.122568376122622
6655,0.201815710115772
6656,0.131533092246694
6657,0.140772362570016
6658,0.166487519817639
6659,0.129337222938315
6660,0.146373096164344
6661,0.108392148091244
6662,0.110165764112062
6663,0.112418499361884
6664,0.124665779782776
6665,0.16041495924548
6666,0.110837399562688
6667,0.148953075061142
6668,0.13669032251277
6669,0.123182088403354
6670,0.233375105346133
6671,0.231343749942633
6672,0.110389245439579
6673,0.332902655112075
6674,0.166329541059002
6675,0.10092481116535
6676,0.115989710526636
6677,0.103432138015622
6678,0.148088939450496
6679,0.121470322734085
6680,0.101650488316858
6681,0.137228781786702
6682,0.118226921554656
6683,0.170476093743915
6684,0.187537145774681
6685,0.0955782602338457
6686,0.119539158103946
6687,0.132839502982007
6688,0.130625104281104
6689,0.117989677457271
6690,0.114827066367246
6691,0.195829505198894
6692,0.358656524911474
6693,0.10175453343414
6694,0.143130460224465
6695,0.16839263883418
6696,0.0997937526600041
6697,0.18649822129096
6698,0.114249556224302
6699,0.0975654077909049
6700,0.112987934522304
6701,0.565298514638322
6702,0.105348646352339
6703,0.141739385451329
6704,0.585606261170781
6705,0.352134148192307
6706,0.0999985579294534
6707,0.217859921496064
6708,0.123674958227401
6709,0.109054295729247
6710,0.0948913534558295
6711,0.226519088896214
6712,0.1126459720583
6713,0.17112126339297
6714,0.218248287092935
6715,0.168711843523428
6716,0.109164998183906
6717,0.0963687388657355
6718,0.187884441709288
6719,0.177015145130931
6720,0.135351952006741
6721,0.11448025608782
6722,0.107733534685443
6723,0.286233749277419
6724,0.185980424939555
6725,0.162418987247457
6726,0.172579976860424
6727,0.264871702204737
6728,0.22952612499165
6729,0.111062073310916
6730,0.0931452782494187
6731,0.78663334371663
6732,0.0977661365290279
6733,0.130883984561275
6734,0.15289324967039
6735,0.173394616623347
6736,0.122936287161564
6737,0.126541919780678
6738,0.148953075061142
6739,0.946262212936334
6740,0.0977661365290279
6741,0.201815710115772
6742,0.0918072070963284
6743,0.153484188911336
6744,0.136959329522737
6745,0.200899995657035
6746,0.111174559564903
6747,0.135485290060433
6748,0.142851338534614
6749,0.197809851554881
6750,0.13561873886555
6751,0.108062400419192
6752,0.260679894715169
6753,0.988917866455311
6754,0.128569694699067
6755,0.112987934522304
6756,0.135752298473486
6757,0.120260216101122
6758,0.309811708276436
6759,0.148808764133794
6760,0.128697345883959
6761,0.120501401880899
6762,0.156316713840461
6763,0.0918072070963284
6764,0.134421682341497
6765,0.169511964984776
6766,0.106860858755349
6767,0.108502260248292
6768,0.195292020782063
6769,0.14495583779794
6770,0.215732828483361
6771,0.0931452782494187
6772,0.135218724653021
6773,0.11448025608782
6774,0.0941117311742504
6775,0.220393212325954
6776,0.129593931296467
6777,0.101235250839778
6778,0.133892528253508
6779,0.171768369107221
6780,0.155118914774733
6781,0.229929173541033
6782,0.166803837530314
6783,0.0979672334096344
6784,0.103010457119655
6785,0.24037414400817
6786,0.104386506563338
6787,0.113559885016501
6788,0.299917040481276
6789,0.102590298653967
6790,0.153928619448103
6791,0.111174559564903
6792,0.0974651813219238
6793,0.278846567232291
6794,0.103749400123015
6795,0.525222680585679
6796,0.112078042554192
6797,0.356302292763627
6798,0.200169666158941
6799,0.241206924520847
6800,0.245189448373395
6801,0.204581546912411
6802,0.148520488404851
6803,0.101858672972594
6804,0.096467958343042
6805,0.121835395433524
6806,0.115058780893508
6807,0.21152393369858
6808,0.213620831274743
6809,0.115872987450371
6810,0.532033325484793
6811,0.121591908774017
6812,0.215540204868635
6813,0.0933378536878888
6814,0.138582736081148
6815,0.158582884831903
6816,0.214003707733979
6817,0.170315103606732
6818,0.163974242514795
6819,0.239335935416438
6820,0.141877983396301
6821,0.166171682319717
6822,0.421966225408961
6823,0.155567208944352
6824,0.202182868031009
6825,0.274516184514317
6826,0.0967661644469213
6827,0.148808764133794
6828,0.0938208555903291
6829,0.142990842636477
6830,0.141877983396301
6831,0.511006595095271
6832,0.125288494407686
6833,0.16210936689527
6834,0.103537796575347
6835,0.138446837847192
6836,0.140222258775249
6837,0.211713936744711
6838,0.65467583946214
6839,0.109719990540753
6840,0.136421760350152
6841,0.0976657261728244
6842,0.144532888341397
6843,0.115290902104916
6844,0.222947563699027
6845,0.224133593091987
6846,0.0940146829658573
6847,0.11965907442207
6848,0.125288494407686
6849,0.169031530307743
6850,0.178680350732865
6851,0.0926653986522318
6852,0.131273121994479
6853,0.120260216101122
6854,0.106210441418095
6855,0.143270191346465
6856,0.120863963164245
6857,0.158887047004735
6858,0.114942872823996
6859,0.127679155932568
6860,0.27360987000557
6861,0.13790436309274
6862,0.144673757421785
6863,0.162729084108807
6864,0.126541919780678
6865,0.138854868354133
6866,0.10817221823669
6867,0.246244828835107
6868,0.154969717932682
6869,0.172905468713358
6870,0.226718688429449
6871,0.10545603239835
6872,0.190153916700556
6873,0.186671066806781
6874,0.307381793995804
6875,0.120863963164245
6876,0.115058780893508
6877,0.125663401012617
6878,0.114019261404627
6879,0.123182088403354
6880,0.102276176557214
6881,0.0918072070963284
6882,0.109275799231064
6883,0.112304913520224
6884,0.119899218904405
6885,0.43060029129733
6886,0.19032935760947
6887,0.104173754631483
6888,0.498196219935677
6889,0.33264978723475
6890,0.135085607947764
6891,0.262219236407131
6892,0.111625501833173
6893,0.23975084973415
6894,0.103221107020612
6895,0.143549994383689
6896,0.126290379869481
6897,0.162573976096036
6898,0.153928619448103
6899,0.0965672690580673
6900,0.111287145484725
6901,0.114019261404627
6902,0.12717264433231
